(3050.0,-3125.0) name=MZI4, ports=DDDD, mode=TE, submitter='sequoiac', grouping=5
(2581.19,-3750.0) name=SIOH_dc_jogs_0, ports=DDDDD, mode=TE, submitter='sequoiac', grouping=5
(2771.19,-3750.0) name=SIOH_dc_jogs_1, ports=DDDDD, mode=TE, submitter='sequoiac', grouping=5
(2961.19,-3750.0) name=SIOH_dc_jogs_2, ports=DDDDD, mode=TE, submitter='sequoiac', grouping=5
(3151.19,-3750.0) name=SIOH_dc_jogs_3, ports=DDDDD, mode=TE, submitter='sequoiac', grouping=5
(2281.62,-2625.0) name=DIOH_dc_jogs_0, ports=DDDDDD, mode=TE, submitter='sequoiac', grouping=5
(2521.62,-2625.0) name=DIOH_dc_jogs_1, ports=DDDDDD, mode=TE, submitter='sequoiac', grouping=5
(2761.62,-2625.0) name=DIOH_dc_jogs_2, ports=DDDDDD, mode=TE, submitter='sequoiac', grouping=5
(3001.62,-2625.0) name=DIOH_dc_jogs_3, ports=DDDDDD, mode=TE, submitter='sequoiac', grouping=5
(1250.0,450.0) name=SIOH_jogs_0, ports=DDDDD, mode=TE, submitter='sequoiac', grouping=6
(1580.0,450.0) name=SIOH_jogs_1, ports=DDDDD, mode=TE, submitter='sequoiac', grouping=6
(1910.0,450.0) name=SIOH_jogs_2, ports=DDDDD, mode=TE, submitter='sequoiac', grouping=6
(2240.0,450.0) name=SIOH_jogs_3, ports=DDDDD, mode=TE, submitter='sequoiac', grouping=6
(1970.0,1075.0) name=MZI2, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(2150.0,1075.0) name=MZI3, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(2330.0,1075.0) name=MZI4, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(1970.0,2335.0) name=MZI2, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(2150.0,2335.0) name=MZI3, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(2330.0,2335.0) name=MZI4, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(2210.0,2840.0) name=C0_r10, ports=DD, mode=TE, submitter='sequoiac', grouping=6
(2410.0,2840.0) name=C0_r20, ports=DD, mode=TE, submitter='sequoiac', grouping=6
(2610.0,2840.0) name=C0_r30, ports=DD, mode=TE, submitter='sequoiac', grouping=6
(2810.0,2840.0) name=C0_r40, ports=DD, mode=TE, submitter='sequoiac', grouping=6
(3060.0,2840.0) name=C0_r50, ports=DD, mode=TE, submitter='sequoiac', grouping=6
(2210.0,3140.0) name=C0_l0, ports=DD, mode=TE, submitter='sequoiac', grouping=6
(2410.0,3140.0) name=C0_l1, ports=DD, mode=TE, submitter='sequoiac', grouping=6
(2610.0,3140.0) name=C0_l2, ports=DD, mode=TE, submitter='sequoiac', grouping=6
(2810.0,3140.0) name=C0_l3, ports=DD, mode=TE, submitter='sequoiac', grouping=6
(3060.0,3140.0) name=C0_l4, ports=DD, mode=TE, submitter='sequoiac', grouping=6
(1250.0,3900.0) name=MZI2, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(1430.0,3900.0) name=MZI3, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(1610.0,3900.0) name=MZI4, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(2690.0,2335.0) name=MZI2, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(2870.0,2335.0) name=MZI3, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(3050.0,2335.0) name=MZI4, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(1250.0,2335.0) name=MZI2, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(1430.0,2335.0) name=MZI3, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(1610.0,2335.0) name=MZI4, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(1930.0,2840.0) name=filters, ports=DDDDD, mode=TE, submitter='sequoiac', grouping=6
(2070.0,2840.0) name=filters, ports=DDDDD, mode=TE, submitter='sequoiac', grouping=6
(1677.8,2840.0) name=circuit, ports=DDDDDD, mode=TE, submitter='sequoiac', grouping=6
(1801.19,2840.0) name=circuit, ports=DDDDDD, mode=TE, submitter='sequoiac', grouping=6
(1250.0,2840.0) name=C0_100, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(1330.0,2840.0) name=C0_200, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(1410.0,2840.0) name=C0_300, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(1580.0,2840.0) name=C0_500, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(1490.0,2840.0) name=C0_400, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(1250.0,1075.0) name=MZI2, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(1430.0,1075.0) name=MZI3, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(1610.0,1075.0) name=MZI4, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(1254.08,1575.0) name=opt_hybrid_jogs_0, ports=DDDDDD, mode=TE, submitter='sequoiac', grouping=6
(1494.08,1575.0) name=opt_hybrid_jogs_1, ports=DDDDDD, mode=TE, submitter='sequoiac', grouping=6
(1734.08,1575.0) name=opt_hybrid_jogs_2, ports=DDDDDD, mode=TE, submitter='sequoiac', grouping=6
(1974.08,1575.0) name=opt_hybrid_jogs_3, ports=DDDDDD, mode=TE, submitter='sequoiac', grouping=6
(2690.0,1075.0) name=MZI2, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(2870.0,1075.0) name=MZI3, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(3050.0,1075.0) name=MZI4, ports=DDDD, mode=TE, submitter='sequoiac', grouping=6
(2581.19,450.0) name=SIOH_dc_jogs_0, ports=DDDDD, mode=TE, submitter='sequoiac', grouping=6
(2771.19,450.0) name=SIOH_dc_jogs_1, ports=DDDDD, mode=TE, submitter='sequoiac', grouping=6
(2961.19,450.0) name=SIOH_dc_jogs_2, ports=DDDDD, mode=TE, submitter='sequoiac', grouping=6
(3151.19,450.0) name=SIOH_dc_jogs_3, ports=DDDDD, mode=TE, submitter='sequoiac', grouping=6
(2281.62,1575.0) name=DIOH_dc_jogs_0, ports=DDDDDD, mode=TE, submitter='sequoiac', grouping=6
(2521.62,1575.0) name=DIOH_dc_jogs_1, ports=DDDDDD, mode=TE, submitter='sequoiac', grouping=6
(2761.62,1575.0) name=DIOH_dc_jogs_2, ports=DDDDDD, mode=TE, submitter='sequoiac', grouping=6
(3001.62,1575.0) name=DIOH_dc_jogs_3, ports=DDDDDD, mode=TE, submitter='sequoiac', grouping=6
(-4457.11999,-4484.67994) name=test_circuit, calibration_circuit=True
(-4455.40997,3719.31998) name=test_circuit, calibration_circuit=True
(4461.30000,3721.45000) name=test_circuit, calibration_circuit=True
